date,ticker,close_price
2025-10-28,PRIM,388.86
2025-10-29,PRIM,389.49
2025-10-30,PRIM,399.29
2025-10-31,PRIM,394.23
2025-11-03,PRIM,383.27
2025-11-04,PRIM,375.11
2025-11-05,PRIM,375.03
2025-11-06,PRIM,370.03
2025-11-07,PRIM,368.1
2025-11-10,PRIM,365.08
2025-11-11,PRIM,371.87
2025-11-12,PRIM,367.89
2025-11-13,PRIM,365.39
2025-11-14,PRIM,370.34
2025-11-17,PRIM,366.53
2025-11-18,PRIM,369.49
2025-11-19,PRIM,371.85
2025-11-20,PRIM,372.91
2025-11-21,PRIM,365.13
2025-11-24,PRIM,373.55
2025-11-25,PRIM,389.04
2025-11-26,PRIM,389.18
2025-11-27,PRIM,381.7
2025-11-28,PRIM,381.99
2025-12-01,PRIM,389.1
2025-12-02,PRIM,384.73
2025-12-03,PRIM,383.89
2025-12-04,PRIM,386.4
2025-12-05,PRIM,395.12
2025-12-08,PRIM,400.9
2025-12-09,PRIM,407.07
2025-12-10,PRIM,403.93
2025-12-11,PRIM,407.03
2025-12-12,PRIM,401.66
2025-12-15,PRIM,408.06
2025-12-16,PRIM,416.87
2025-12-17,PRIM,421.25
2025-12-18,PRIM,418.46
2025-12-19,PRIM,416.97
2025-12-22,PRIM,431.05
2025-12-23,PRIM,428.33
2025-12-24,PRIM,436.78
2025-12-25,PRIM,439.62
2025-12-26,PRIM,436.99
2025-12-29,PRIM,426.16
2025-12-30,PRIM,427.93
2025-12-31,PRIM,428.75
2024-01-01,INVB,335.12
2024-01-02,INVB,339.27
2024-01-03,INVB,345.81
2024-01-04,INVB,355.4
2024-01-05,INVB,363.98
2024-01-08,INVB,371.25
2024-01-09,INVB,368.79
2024-01-10,INVB,364.21
2024-01-11,INVB,367.09
2024-01-12,INVB,374.92
2024-01-15,INVB,373.21
2024-01-16,INVB,382.28
2024-01-17,INVB,394.9
2024-01-18,INVB,386.95
2024-01-19,INVB,379.85
2024-01-22,INVB,378.82
2024-01-23,INVB,381.59
2024-01-24,INVB,377.26
2024-01-25,INVB,388.86
2024-01-26,INVB,392.73
2024-01-29,INVB,393.24
2024-01-30,INVB,380.74
2024-01-31,INVB,369.66
2024-02-01,INVB,372.15
2024-02-02,INVB,354.51
2024-02-05,INVB,362.71
2024-02-06,INVB,361.57
2024-02-07,INVB,388.03
2024-02-08,INVB,408.28
2024-02-09,INVB,406.79
2024-02-12,INVB,405.99
2024-02-13,INVB,415.23
2024-02-14,INVB,431.27
2024-02-15,INVB,415.61
2024-02-16,INVB,399.13
2024-02-19,INVB,393.73
2024-02-20,INVB,399.04
2024-02-21,INVB,403.66
2024-02-22,INVB,413.51
2024-02-23,INVB,402.56
2024-02-26,INVB,381.82
2024-02-27,INVB,389.33
2024-02-28,INVB,382.26
2024-02-29,INVB,365.11
2024-03-01,INVB,366.46
2024-03-04,INVB,373.13
2024-03-05,INVB,372.27
2024-03-06,INVB,368.6
2024-03-07,INVB,367.44
2024-03-08,INVB,364.54
2024-03-11,INVB,353.67
2024-03-12,INVB,348.15
2024-03-13,INVB,352.37
2024-03-14,INVB,355.06
2024-03-15,INVB,356.55
2024-03-18,INVB,348.74
2024-03-19,INVB,347.47
2024-03-20,INVB,330.65
2024-03-21,INVB,332.11
2024-03-22,INVB,342.9
2024-03-25,INVB,331.7
2024-03-26,INVB,327.48
2024-03-27,INVB,330.04
2024-03-28,INVB,339.45
2024-03-29,INVB,336.18
2024-04-01,INVB,331.11
2024-04-02,INVB,316.62
2024-04-03,INVB,317.49
2024-04-04,INVB,332.17
2024-04-05,INVB,334.37
2024-04-08,INVB,334.35
2024-04-09,INVB,336.91
2024-04-10,INVB,336.96
2024-04-11,INVB,330.96
2024-04-12,INVB,337.21
2024-04-15,INVB,339.06
2024-04-16,INVB,339.34
2024-04-17,INVB,332.06
2024-04-18,INVB,341.91
2024-04-19,INVB,347.15
2024-04-22,INVB,342.99
2024-04-23,INVB,350.85
2024-04-24,INVB,347.08
2024-04-25,INVB,341.14
2024-04-26,INVB,335.47
2024-04-29,INVB,322.28
2024-04-30,INVB,325.83
2024-05-01,INVB,312.58
2024-05-02,INVB,304.1
2024-05-03,INVB,290.07
2024-05-06,INVB,289.63
2024-05-07,INVB,288.78
2024-05-08,INVB,286.79
2024-05-09,INVB,280.2
2024-05-10,INVB,272.95
2024-05-13,INVB,275.91
2024-05-14,INVB,272.62
2024-05-15,INVB,274.67
2024-05-16,INVB,269.33
2024-05-17,INVB,270.54
2024-05-20,INVB,278.56
2024-05-21,INVB,282.34
2024-05-22,INVB,279.85
2024-05-23,INVB,281.58
2024-05-24,INVB,280.18
2024-05-27,INVB,280.35
2024-05-28,INVB,278.42
2024-05-29,INVB,277.51
2024-05-30,INVB,278.95
2024-05-31,INVB,272.85
2024-06-03,INVB,266.75
2024-06-04,INVB,258.55
2024-06-05,INVB,249.38
2024-06-06,INVB,242.68
2024-06-07,INVB,243.65
2024-06-10,INVB,238.87
2024-06-11,INVB,241.73
2024-06-12,INVB,242.02
2024-06-13,INVB,231.43
2024-06-14,INVB,234.93
2024-06-17,INVB,239.3
2024-06-18,INVB,234.07
2024-06-19,INVB,236.37
2024-06-20,INVB,231.93
2024-06-21,INVB,232.54
2024-06-24,INVB,226.04
2024-06-25,INVB,217.05
2024-06-26,INVB,215.27
2024-06-27,INVB,214.77
2024-06-28,INVB,212.94
2024-07-01,INVB,207.38
2024-07-02,INVB,205.6
2024-07-03,INVB,206.93
2024-07-04,INVB,206.81
2024-07-05,INVB,207.75
2024-07-08,INVB,204.71
2024-07-09,INVB,210.18
2024-07-10,INVB,204.72
2024-07-11,INVB,207.05
2024-07-12,INVB,212.62
2024-07-15,INVB,215.01
2024-07-16,INVB,214.12
2024-07-17,INVB,211.67
2024-07-18,INVB,216.68
2024-07-19,INVB,209.86
2024-07-22,INVB,205.38
2024-07-23,INVB,203.64
2024-07-24,INVB,209.37
2024-07-25,INVB,211.25
2024-07-26,INVB,206.75
2024-07-29,INVB,205.4
2024-07-30,INVB,202.65
2024-07-31,INVB,199.51
2024-08-01,INVB,203.98
2024-08-02,INVB,197.79
2024-08-05,INVB,205.01
2024-08-06,INVB,208.9
2024-08-07,INVB,214.1
2024-08-08,INVB,211.97
2024-08-09,INVB,211.35
2024-08-12,INVB,204.64
2024-08-13,INVB,202.32
2024-08-14,INVB,204.65
2024-08-15,INVB,210.68
2024-08-16,INVB,205.54
2024-08-19,INVB,203.94
2024-08-20,INVB,203.34
2024-08-21,INVB,197.06
2024-08-22,INVB,199.75
2024-08-23,INVB,196.59
2024-08-26,INVB,195.81
2024-08-27,INVB,193.91
2024-08-28,INVB,190.56
2024-08-29,INVB,190.61
2024-08-30,INVB,189.77
2024-09-02,INVB,188.27
2024-09-03,INVB,185.27
2024-09-04,INVB,186.68
2024-09-05,INVB,193.68
2024-09-06,INVB,194.37
2024-09-09,INVB,198.79
2024-09-10,INVB,192.68
2024-09-11,INVB,193.44
2024-09-12,INVB,188.76
2024-09-13,INVB,182.59
2024-09-16,INVB,179.64
2024-09-17,INVB,184.52
2024-09-18,INVB,188.53
2024-09-19,INVB,189.63
2024-09-20,INVB,183.2
2024-09-23,INVB,182.47
2024-09-24,INVB,183.78
2024-09-25,INVB,184.58
2024-09-26,INVB,177.02
2024-09-27,INVB,173.56
2024-09-30,INVB,173.39
2024-10-01,INVB,175.55
2024-10-02,INVB,166.97
2024-10-03,INVB,166.44
2024-10-04,INVB,167.04
2024-10-07,INVB,170.29
2024-10-08,INVB,173.01
2024-10-09,INVB,175.35
2024-10-10,INVB,172.27
2024-10-11,INVB,164.97
2024-10-14,INVB,163.59
2024-10-15,INVB,167.33
2024-10-16,INVB,172.64
2024-10-17,INVB,175.46
2024-10-18,INVB,177.22
2024-10-21,INVB,178.81
2024-10-22,INVB,176.65
2024-10-23,INVB,176.21
2024-10-24,INVB,182.88
2024-10-25,INVB,179.09
2024-10-28,INVB,185.66
2024-10-29,INVB,184.39
2024-10-30,INVB,189.95
2024-10-31,INVB,184.04
2024-11-01,INVB,186.54
2024-11-04,INVB,183.53
2024-11-05,INVB,177.78
2024-11-06,INVB,178.73
2024-11-07,INVB,182.85
2024-11-08,INVB,179.47
2024-11-11,INVB,173.51
2024-11-12,INVB,173.22
2024-11-13,INVB,172.96
2024-11-14,INVB,175.16
2024-11-15,INVB,178.96
2024-11-18,INVB,178.8
2024-11-19,INVB,186.32
2024-11-20,INVB,187.33
2024-11-21,INVB,185.95
2024-11-22,INVB,179.31
2024-11-25,INVB,178.33
2024-11-26,INVB,177.06
2024-11-27,INVB,180.95
2024-11-28,INVB,182.9
2024-11-29,INVB,178.14
2024-12-02,INVB,178.91
2024-12-03,INVB,181.68
2024-12-04,INVB,187.98
2024-12-05,INVB,191.8
2024-12-06,INVB,195.16
2024-12-09,INVB,195.5
2024-12-10,INVB,197.29
2024-12-11,INVB,202.9
2024-12-12,INVB,196.92
2024-12-13,INVB,195.46
2024-12-16,INVB,192.15
2024-12-17,INVB,193.87
2024-12-18,INVB,199.3
2024-12-19,INVB,196.72
2024-12-20,INVB,186.25
2024-12-23,INVB,184.61
2024-12-24,INVB,188.47
2024-12-25,INVB,190.82
2024-12-26,INVB,192.74
2024-12-27,INVB,191.61
2024-12-30,INVB,186.19
2024-12-31,INVB,188.42
2025-01-01,INVB,184.98
2025-01-02,INVB,194.12
2025-01-03,INVB,196.68
2025-01-06,INVB,194.2
2025-01-07,INVB,191.62
2025-01-08,INVB,191.3
2025-01-09,INVB,190.36
2025-01-10,INVB,195.21
2025-01-13,INVB,196.1
2025-01-14,INVB,192.97
2025-01-15,INVB,201.23
2025-01-16,INVB,201.54
2025-01-17,INVB,205.1
2025-01-20,INVB,202.39
2025-01-21,INVB,204.12
2025-01-22,INVB,205.63
2025-01-23,INVB,197.01
2025-01-24,INVB,205.99
2025-01-27,INVB,212.05
2025-01-28,INVB,210.25
2025-01-29,INVB,205.14
2025-01-30,INVB,206.82
2025-01-31,INVB,207.31
2025-02-03,INVB,209.05
2025-02-04,INVB,210.04
2025-02-05,INVB,212.51
2025-02-06,INVB,219.5
2025-02-07,INVB,222.39
2025-02-10,INVB,217.25
2025-02-11,INVB,223.98
2025-02-12,INVB,232.32
2025-02-13,INVB,248.84
2025-02-14,INVB,242.68
2025-02-17,INVB,244.1
2025-02-18,INVB,232.8
2025-02-19,INVB,235.79
2025-02-20,INVB,232.99
2025-02-21,INVB,243.14
2025-02-24,INVB,239.02
2025-02-25,INVB,230.07
2025-02-26,INVB,227.73
2025-02-27,INVB,217.74
2025-02-28,INVB,221.5
2025-03-03,INVB,211.33
2025-03-04,INVB,211.55
2025-03-05,INVB,201.78
2025-03-06,INVB,200.42
2025-03-07,INVB,207.89
2025-03-10,INVB,209.66
2025-03-11,INVB,205.69
2025-03-12,INVB,205.63
2025-03-13,INVB,205.8
2025-03-14,INVB,208.07
2025-03-17,INVB,201.78
2025-03-18,INVB,204.55
2025-03-19,INVB,192.23
2025-03-20,INVB,189.59
2025-03-21,INVB,187.59
2025-03-24,INVB,190.34
2025-03-25,INVB,190.52
2025-03-26,INVB,184.59
2025-03-27,INVB,180.59
2025-03-28,INVB,181.47
2025-03-31,INVB,181.23
2025-04-01,INVB,178.95
2025-04-02,INVB,177.09
2025-04-03,INVB,179.93
2025-04-04,INVB,177.92
2025-04-07,INVB,177.64
2025-04-08,INVB,186.37
2025-04-09,INVB,180.49
2025-04-10,INVB,173.07
2025-04-11,INVB,176.19
2025-04-14,INVB,173.58
2025-04-15,INVB,172.41
2025-04-16,INVB,169.47
2025-04-17,INVB,168.55
2025-04-18,INVB,174.66
2025-04-21,INVB,177.88
2025-04-22,INVB,181.4
2025-04-23,INVB,175.71
2025-04-24,INVB,171.25
2025-04-25,INVB,160.41
2025-04-28,INVB,157.57
2025-04-29,INVB,161.02
2025-04-30,INVB,162.95
2025-05-01,INVB,162.21
2025-05-02,INVB,162.2
2025-05-05,INVB,159.76
2025-05-06,INVB,160.56
2025-05-07,INVB,163.39
2025-05-08,INVB,157.54
2025-05-09,INVB,158.66
2025-05-12,INVB,162.05
2025-05-13,INVB,160.61
2025-05-14,INVB,163.2
2025-05-15,INVB,173.57
2025-05-16,INVB,173.24
2025-05-19,INVB,174.84
2025-05-20,INVB,172.02
2025-05-21,INVB,172.79
2025-05-22,INVB,174.65
2025-05-23,INVB,175.49
2025-05-26,INVB,171.55
2025-05-27,INVB,172.41
2025-05-28,INVB,178.14
2025-05-29,INVB,180.01
2025-05-30,INVB,183.97
2025-06-02,INVB,183.07
2025-06-03,INVB,186.22
2025-06-04,INVB,187.47
2025-06-05,INVB,183.55
2025-06-06,INVB,184.94
2025-06-09,INVB,180.9
2025-06-10,INVB,178.41
2025-06-11,INVB,179.25
2025-06-12,INVB,180.52
2025-06-13,INVB,175.78
2025-06-16,INVB,180.01
2025-06-17,INVB,182.39
2025-06-18,INVB,179.59
2025-06-19,INVB,173.47
2025-06-20,INVB,172.98
2025-06-23,INVB,171.32
2025-06-24,INVB,171.83
2025-06-25,INVB,170.5
2025-06-26,INVB,162.9
2025-06-27,INVB,161.55
2025-06-30,INVB,160.51
2025-07-01,INVB,162.86
2025-07-02,INVB,160.37
2025-07-03,INVB,166.48
2025-07-04,INVB,159.41
2025-07-07,INVB,164.17
2025-07-08,INVB,163.41
2025-07-09,INVB,166.63
2025-07-10,INVB,167.0
2025-07-11,INVB,171.34
2025-07-14,INVB,169.92
2025-07-15,INVB,165.81
2025-07-16,INVB,171.16
2025-07-17,INVB,170.8
2025-07-18,INVB,171.72
2025-07-21,INVB,176.55
2025-07-22,INVB,172.53
2025-07-23,INVB,174.91
2025-07-24,INVB,172.67
2025-07-25,INVB,172.23
2025-07-28,INVB,172.59
2025-07-29,INVB,166.85
2025-07-30,INVB,164.01
2025-07-31,INVB,169.05
2025-08-01,INVB,172.48
2025-08-04,INVB,172.31
2025-08-05,INVB,173.32
2025-08-06,INVB,172.25
2025-08-07,INVB,177.56
2025-08-08,INVB,176.84
2025-08-11,INVB,177.84
2025-08-12,INVB,182.48
2025-08-13,INVB,179.38
2025-08-14,INVB,185.72
2025-08-15,INVB,179.43
2025-08-18,INVB,186.06
2025-08-19,INVB,184.59
2025-08-20,INVB,183.66
2025-08-21,INVB,175.95
2025-08-22,INVB,174.23
2025-08-25,INVB,170.24
2025-08-26,INVB,167.99
2025-08-27,INVB,167.54
2025-08-28,INVB,171.22
2025-08-29,INVB,172.08
2025-09-01,INVB,173.35
2025-09-02,INVB,169.16
2025-09-03,INVB,165.89
2025-09-04,INVB,172.65
2025-09-05,INVB,169.88
2025-09-08,INVB,176.26
2025-09-09,INVB,175.37
2025-09-10,INVB,175.46
2025-09-11,INVB,179.74
2025-09-12,INVB,184.95
2025-09-15,INVB,184.57
2025-09-16,INVB,183.04
2025-09-17,INVB,182.88
2025-09-18,INVB,184.35
2025-09-19,INVB,188.11
2025-09-22,INVB,188.21
2025-09-23,INVB,190.9
2025-09-24,INVB,198.0
2025-09-25,INVB,199.77
2025-09-26,INVB,201.26
2025-09-29,INVB,194.48
2025-09-30,INVB,183.09
2025-10-01,INVB,184.76
2025-10-02,INVB,184.45
2025-10-03,INVB,182.39
2025-10-06,INVB,183.47
2025-10-07,INVB,183.3
2025-10-08,INVB,188.01
2025-10-09,INVB,188.45
2025-10-10,INVB,185.38
2025-10-13,INVB,189.57
2025-10-14,INVB,188.73
2025-10-15,INVB,191.04
2025-10-16,INVB,189.07
2025-10-17,INVB,186.4
2025-10-20,INVB,186.83
2025-10-21,INVB,186.96
2025-10-22,INVB,189.05
2025-10-23,INVB,187.99
2025-10-24,INVB,180.33
2025-10-27,INVB,178.65
2025-10-28,INVB,181.91
2025-10-29,INVB,180.77
2025-10-30,INVB,179.85
2025-10-31,INVB,183.91
2025-11-03,INVB,181.05
2025-11-04,INVB,174.86
2025-11-05,INVB,174.3
2025-11-06,INVB,172.48
2025-11-07,INVB,168.82
2025-11-10,INVB,168.22
2025-11-11,INVB,170.15
2025-11-12,INVB,170.19
2025-11-13,INVB,171.43
2025-11-14,INVB,178.48
2025-11-17,INVB,177.18
2025-11-18,INVB,178.36
2025-11-19,INVB,176.4
2025-11-20,INVB,173.12
2025-11-21,INVB,170.93
2025-11-24,INVB,169.16
2025-11-25,INVB,170.6
2025-11-26,INVB,179.66
2025-11-27,INVB,176.85
2025-11-28,INVB,175.27
2025-12-01,INVB,175.1
2025-12-02,INVB,176.73
2025-12-03,INVB,177.85
2025-12-04,INVB,183.04
2025-12-05,INVB,173.16
2025-12-08,INVB,163.96
2025-12-09,INVB,162.21
2025-12-10,INVB,166.27
2025-12-11,INVB,160.5
2025-12-12,INVB,149.74
2025-12-15,INVB,151.72
2025-12-16,INVB,152.61
2025-12-17,INVB,148.95
2025-12-18,INVB,145.72
2025-12-19,INVB,142.61
2025-12-22,INVB,143.02
2025-12-23,INVB,141.07
2025-12-24,INVB,142.7
2025-12-25,INVB,133.62
2025-12-26,INVB,131.11
2025-12-29,INVB,127.85
2025-12-30,INVB,127.17
2025-12-31,INVB,125.69
2024-01-01,PAYM,491.49
2024-01-02,PAYM,492.95
2024-01-03,PAYM,490.95
2024-01-04,PAYM,491.51
2024-01-05,PAYM,489.37
2024-01-08,PAYM,477.67
2024-01-09,PAYM,485.87
2024-01-10,PAYM,492.84
2024-01-11,PAYM,507.93
2024-01-12,PAYM,525.72
2024-01-15,PAYM,516.83
2024-01-16,PAYM,514.62
2024-01-17,PAYM,534.43
2024-01-18,PAYM,534.51
2024-01-19,PAYM,536.88
2024-01-22,PAYM,525.02
2024-01-23,PAYM,526.61
2024-01-24,PAYM,542.29
2024-01-25,PAYM,553.18
2024-01-26,PAYM,548.54
2024-01-29,PAYM,545.69
2024-01-30,PAYM,536.83
2024-01-31,PAYM,530.38
2024-02-01,PAYM,515.56
2024-02-02,PAYM,515.3
2024-02-05,PAYM,527.38
2024-02-06,PAYM,530.6
2024-02-07,PAYM,541.89
2024-02-08,PAYM,551.04
2024-02-09,PAYM,546.93
2024-02-12,PAYM,541.11
2024-02-13,PAYM,535.66
2024-02-14,PAYM,522.25
2024-02-15,PAYM,522.9
2024-02-16,PAYM,500.48
2024-02-19,PAYM,505.31
2024-02-20,PAYM,506.24
2024-02-21,PAYM,510.21
2024-02-22,PAYM,518.7
2024-02-23,PAYM,520.64
2024-02-26,PAYM,533.8
2024-02-27,PAYM,539.2
2024-02-28,PAYM,533.47
2024-02-29,PAYM,531.98
2024-03-01,PAYM,514.31
2024-03-04,PAYM,507.73
2024-03-05,PAYM,505.21
2024-03-06,PAYM,509.74
2024-03-07,PAYM,504.38
2024-03-08,PAYM,495.32
2024-03-11,PAYM,481.65
2024-03-12,PAYM,477.7
2024-03-13,PAYM,492.07
2024-03-14,PAYM,494.45
2024-03-15,PAYM,501.8
2024-03-18,PAYM,495.4
2024-03-19,PAYM,484.07
2024-03-20,PAYM,475.56
2024-03-21,PAYM,475.22
2024-03-22,PAYM,461.35
2024-03-25,PAYM,454.72
2024-03-26,PAYM,451.06
2024-03-27,PAYM,442.46
2024-03-28,PAYM,428.68
2024-03-29,PAYM,430.87
2024-04-01,PAYM,431.49
2024-04-02,PAYM,436.87
2024-04-03,PAYM,429.92
2024-04-04,PAYM,435.15
2024-04-05,PAYM,445.48
2024-04-08,PAYM,447.57
2024-04-09,PAYM,443.81
2024-04-10,PAYM,445.12
2024-04-11,PAYM,441.06
2024-04-12,PAYM,435.93
2024-04-15,PAYM,440.74
2024-04-16,PAYM,440.16
2024-04-17,PAYM,448.46
2024-04-18,PAYM,445.82
2024-04-19,PAYM,443.87
2024-04-22,PAYM,440.43
2024-04-23,PAYM,433.36
2024-04-24,PAYM,438.99
2024-04-25,PAYM,453.74
2024-04-26,PAYM,451.48
2024-04-29,PAYM,447.21
2024-04-30,PAYM,442.54
2024-05-01,PAYM,438.36
2024-05-02,PAYM,449.56
2024-05-03,PAYM,445.05
2024-05-06,PAYM,441.47
2024-05-07,PAYM,433.58
2024-05-08,PAYM,435.82
2024-05-09,PAYM,435.72
2024-05-10,PAYM,428.6
2024-05-13,PAYM,423.18
2024-05-14,PAYM,433.25
2024-05-15,PAYM,433.79
2024-05-16,PAYM,434.78
2024-05-17,PAYM,435.81
2024-05-20,PAYM,445.27
2024-05-21,PAYM,438.62
2024-05-22,PAYM,436.34
2024-05-23,PAYM,435.56
2024-05-24,PAYM,424.63
2024-05-27,PAYM,419.11
2024-05-28,PAYM,426.02
2024-05-29,PAYM,431.21
2024-05-30,PAYM,437.61
2024-05-31,PAYM,434.07
2024-06-03,PAYM,431.36
2024-06-04,PAYM,420.1
2024-06-05,PAYM,426.3
2024-06-06,PAYM,433.65
2024-06-07,PAYM,441.04
2024-06-10,PAYM,452.01
2024-06-11,PAYM,455.22
2024-06-12,PAYM,466.21
2024-06-13,PAYM,465.16
2024-06-14,PAYM,453.17
2024-06-17,PAYM,459.37
2024-06-18,PAYM,447.27
2024-06-19,PAYM,448.76
2024-06-20,PAYM,455.54
2024-06-21,PAYM,458.11
2024-06-24,PAYM,474.13
2024-06-25,PAYM,460.49
2024-06-26,PAYM,460.27
2024-06-27,PAYM,460.74
2024-06-28,PAYM,451.79
2024-07-01,PAYM,444.3
2024-07-02,PAYM,439.0
2024-07-03,PAYM,432.08
2024-07-04,PAYM,431.71
2024-07-05,PAYM,428.13
2024-07-08,PAYM,430.5
2024-07-09,PAYM,435.02
2024-07-10,PAYM,439.16
2024-07-11,PAYM,436.79
2024-07-12,PAYM,438.99
2024-07-15,PAYM,446.15
2024-07-16,PAYM,449.47
2024-07-17,PAYM,462.37
2024-07-18,PAYM,469.54
2024-07-19,PAYM,482.02
2024-07-22,PAYM,464.34
2024-07-23,PAYM,465.37
2024-07-24,PAYM,463.46
2024-07-25,PAYM,462.94
2024-07-26,PAYM,457.69
2024-07-29,PAYM,460.77
2024-07-30,PAYM,448.6
2024-07-31,PAYM,451.66
2024-08-01,PAYM,446.77
2024-08-02,PAYM,443.75
2024-08-05,PAYM,447.01
2024-08-06,PAYM,447.88
2024-08-07,PAYM,455.31
2024-08-08,PAYM,449.03
2024-08-09,PAYM,448.82
2024-08-12,PAYM,455.16
2024-08-13,PAYM,457.98
2024-08-14,PAYM,461.25
2024-08-15,PAYM,469.28
2024-08-16,PAYM,466.77
2024-08-19,PAYM,462.8
2024-08-20,PAYM,467.16
2024-08-21,PAYM,466.47
2024-08-22,PAYM,474.69
2024-08-23,PAYM,477.69
2024-08-26,PAYM,473.58
2024-08-27,PAYM,476.34
2024-08-28,PAYM,470.25
2024-08-29,PAYM,477.29
2024-08-30,PAYM,467.64
2024-09-02,PAYM,476.58
2024-09-03,PAYM,479.24
2024-09-04,PAYM,478.42
2024-09-05,PAYM,484.27
2024-09-06,PAYM,488.36
2024-09-09,PAYM,498.49
2024-09-10,PAYM,508.77
2024-09-11,PAYM,511.85
2024-09-12,PAYM,505.53
2024-09-13,PAYM,501.8
2024-09-16,PAYM,501.65
2024-09-17,PAYM,510.18
2024-09-18,PAYM,507.07
2024-09-19,PAYM,504.62
2024-09-20,PAYM,519.01
2024-09-23,PAYM,518.59
2024-09-24,PAYM,514.04
2024-09-25,PAYM,520.43
2024-09-26,PAYM,520.39
2024-09-27,PAYM,509.92
2024-09-30,PAYM,518.28
2024-10-01,PAYM,512.86
2024-10-02,PAYM,513.59
2024-10-03,PAYM,513.45
2024-10-04,PAYM,515.62
2024-10-07,PAYM,499.04
2024-10-08,PAYM,496.91
2024-10-09,PAYM,505.68
2024-10-10,PAYM,515.68
2024-10-11,PAYM,508.39
2024-10-14,PAYM,515.81
2024-10-15,PAYM,510.3
2024-10-16,PAYM,507.82
2024-10-17,PAYM,505.75
2024-10-18,PAYM,506.96
2024-10-21,PAYM,514.98
2024-10-22,PAYM,517.42
2024-10-23,PAYM,516.83
2024-10-24,PAYM,524.73
2024-10-25,PAYM,518.81
2024-10-28,PAYM,518.6
2024-10-29,PAYM,526.75
2024-10-30,PAYM,531.34
2024-10-31,PAYM,528.02
2024-11-01,PAYM,516.42
2024-11-04,PAYM,519.23
2024-11-05,PAYM,507.31
2024-11-06,PAYM,506.08
2024-11-07,PAYM,515.42
2024-11-08,PAYM,520.44
2024-11-11,PAYM,505.01
2024-11-12,PAYM,506.92
2024-11-13,PAYM,504.87
2024-11-14,PAYM,495.6
2024-11-15,PAYM,498.47
2024-11-18,PAYM,495.16
2024-11-19,PAYM,491.93
2024-11-20,PAYM,493.22
2024-11-21,PAYM,488.96
2024-11-22,PAYM,490.03
2024-11-25,PAYM,486.04
2024-11-26,PAYM,482.48
2024-11-27,PAYM,490.04
2024-11-28,PAYM,498.47
2024-11-29,PAYM,486.06
2024-12-02,PAYM,491.88
2024-12-03,PAYM,502.59
2024-12-04,PAYM,514.73
2024-12-05,PAYM,519.15
2024-12-06,PAYM,511.3
2024-12-09,PAYM,516.53
2024-12-10,PAYM,510.17
2024-12-11,PAYM,507.93
2024-12-12,PAYM,511.24
2024-12-13,PAYM,505.45
2024-12-16,PAYM,497.13
2024-12-17,PAYM,500.99
2024-12-18,PAYM,515.42
2024-12-19,PAYM,525.44
2024-12-20,PAYM,531.43
2024-12-23,PAYM,539.65
2024-12-24,PAYM,545.23
2024-12-25,PAYM,549.33
2024-12-26,PAYM,557.16
2024-12-27,PAYM,546.13
2024-12-30,PAYM,548.19
2024-12-31,PAYM,547.94
2025-01-01,PAYM,549.0
2025-01-02,PAYM,545.62
2025-01-03,PAYM,550.3
2025-01-06,PAYM,543.96
2025-01-07,PAYM,540.01
2025-01-08,PAYM,535.11
2025-01-09,PAYM,542.47
2025-01-10,PAYM,542.78
2025-01-13,PAYM,539.44
2025-01-14,PAYM,536.82
2025-01-15,PAYM,537.26
2025-01-16,PAYM,550.77
2025-01-17,PAYM,540.95
2025-01-20,PAYM,546.85
2025-01-21,PAYM,551.15
2025-01-22,PAYM,544.26
2025-01-23,PAYM,556.66
2025-01-24,PAYM,561.6
2025-01-27,PAYM,557.74
2025-01-28,PAYM,542.59
2025-01-29,PAYM,544.87
2025-01-30,PAYM,544.92
2025-01-31,PAYM,536.89
2025-02-03,PAYM,528.88
2025-02-04,PAYM,536.19
2025-02-05,PAYM,520.84
2025-02-06,PAYM,523.7
2025-02-07,PAYM,522.62
2025-02-10,PAYM,526.92
2025-02-11,PAYM,524.99
2025-02-12,PAYM,527.71
2025-02-13,PAYM,522.22
2025-02-14,PAYM,522.23
2025-02-17,PAYM,526.47
2025-02-18,PAYM,528.06
2025-02-19,PAYM,531.48
2025-02-20,PAYM,524.48
2025-02-21,PAYM,520.22
2025-02-24,PAYM,516.14
2025-02-25,PAYM,514.38
2025-02-26,PAYM,525.28
2025-02-27,PAYM,522.88
2025-02-28,PAYM,514.3
2025-03-03,PAYM,518.87
2025-03-04,PAYM,529.76
2025-03-05,PAYM,520.13
2025-03-06,PAYM,535.94
2025-03-07,PAYM,539.69
2025-03-10,PAYM,548.49
2025-03-11,PAYM,560.99
2025-03-12,PAYM,569.62
2025-03-13,PAYM,569.1
2025-03-14,PAYM,579.95
2025-03-17,PAYM,582.61
2025-03-18,PAYM,592.6
2025-03-19,PAYM,603.73
2025-03-20,PAYM,594.29
2025-03-21,PAYM,601.84
2025-03-24,PAYM,600.65
2025-03-25,PAYM,602.36
2025-03-26,PAYM,603.96
2025-03-27,PAYM,605.21
2025-03-28,PAYM,619.53
2025-03-31,PAYM,607.28
2025-04-01,PAYM,592.03
2025-04-02,PAYM,575.29
2025-04-03,PAYM,584.96
2025-04-04,PAYM,578.61
2025-04-07,PAYM,580.2
2025-04-08,PAYM,579.64
2025-04-09,PAYM,572.37
2025-04-10,PAYM,580.12
2025-04-11,PAYM,579.45
2025-04-14,PAYM,577.83
2025-04-15,PAYM,580.29
